email_length,num_links,num_special_chars,sender_reputation,has_attachment,is_spam
225,5,18,28,1,1
943,2,16,53,0,1
391,1,19,27,1,1
353,3,22,48,0,1
753,3,16,53,0,1
965,4,13,30,1,1
807,2,17,55,1,1
684,2,24,45,0,1
689,2,15,45,1,1
728,0,10,21,1,1
713,3,16,64,1,1
642,5,22,68,0,1
615,2,24,78,0,1
590,4,12,61,0,1
486,1,23,80,0,0
557,1,20,60,0,1
346,2,13,70,0,0
585,4,17,48,1,1
451,1,16,79,0,0
434,4,19,25,0,1
626,3,13,45,1,1
808,0,14,39,1,1
737,2,25,67,1,1
364,1,17,78,0,0
451,4,18,36,0,1
741,1,17,54,0,1
452,2,9,28,1,1
566,2,16,59,0,1
682,3,13,75,0,1
454,5,14,21,0,1
615,3,16,31,0,1
399,1,13,63,0,0
509,3,13,61,0,1
647,1,13,54,0,1
361,1,15,19,0,1
666,3,13,56,0,1
597,1,17,67,0,1
682,3,17,42,0,1
633,0,14,44,1,1
804,1,7,40,0,1
618,3,11,44,0,1
535,0,12,39,1,1
618,5,13,38,1,1
681,1,13,36,0,1
607,4,17,56,0,1
606,0,11,46,0,0
494,1,19,55,0,1
500,1,12,50,1,1
389,0,21,36,0,1
862,5,16,41,0,1
413,3,17,60,0,1
496,3,10,64,0,1
492,3,9,69,0,1
734,1,24,36,0,1
555,1,19,67,0,1
787,4,18,57,0,1
498,2,20,56,0,1
641,1,11,51,1,1
474,2,13,51,1,1
921,1,17,69,1,1
421,2,15,30,0,1
646,2,26,58,1,1
695,1,27,53,1,1
662,2,10,50,1,1
572,1,15,61,1,1
580,2,8,33,0,1
606,5,14,54,1,1
577,1,14,66,0,1
744,1,14,32,1,1
931,3,17,36,0,1
516,4,14,62,1,1
394,2,17,66,0,1
586,1,13,62,0,1
986,3,17,52,0,1
479,0,12,39,1,1
845,3,20,42,0,1
851,4,23,44,0,1
516,1,16,67,0,0
685,3,8,56,0,1
844,4,17,55,0,1
543,3,12,63,0,1
569,2,13,49,0,1
512,2,15,27,0,1
447,0,16,60,0,0
502,2,14,43,0,1
416,2,11,57,0,1
605,2,14,29,0,1
484,3,18,50,1,1
635,2,21,58,1,1
366,5,18,58,0,1
649,5,17,44,0,1
725,1,22,44,1,1
300,3,9,26,1,1
656,1,16,51,0,1
784,2,12,45,1,1
418,3,10,43,0,1
850,1,18,47,0,1
662,2,8,41,1,1
494,0,16,36,0,1
591,2,15,23,0,1
683,2,10,46,0,1
611,1,20,30,1,1
680,1,15,47,0,1
461,3,7,67,0,1
625,1,9,54,0,1
387,3,17,91,1,1
583,2,13,66,1,1
464,2,10,47,0,1
489,1,21,60,0,1
785,2,16,42,0,1
763,0,16,21,1,1
691,1,17,18,0,1
436,0,9,62,0,0
552,0,24,47,1,1
781,1,17,49,1,1
621,2,8,50,0,1
947,0,15,26,0,1
658,3,16,41,0,1
628,2,15,64,1,1
553,3,14,43,0,1
620,0,20,40,0,1
577,2,10,41,1,1
706,1,25,30,0,1
743,3,18,52,0,1
482,1,14,63,1,1
400,2,19,59,0,1
324,3,13,37,0,1
676,4,11,18,1,1
434,1,14,62,0,0
277,0,22,49,1,1
658,2,13,65,0,1
973,2,11,43,0,1
599,1,17,40,0,1
725,0,18,22,1,1
612,5,10,63,0,1
585,3,10,52,0,1
737,0,17,75,0,0
556,5,15,34,0,1
640,3,16,47,0,1
648,1,14,83,0,0
499,1,14,33,1,1
748,2,9,57,1,1
573,4,15,67,0,1
486,1,15,47,0,1
680,0,11,55,0,0
465,0,20,81,0,0
604,3,14,46,0,1
598,1,21,56,0,1
762,4,20,60,1,1
671,1,14,49,0,1
596,3,16,43,0,1
722,2,13,42,0,1
808,1,13,49,0,1
683,0,21,38,1,1
601,1,8,58,0,1
403,0,20,27,0,1
440,3,23,86,1,1
554,1,15,54,0,1
508,1,13,45,1,1
571,1,18,44,0,1
608,0,9,65,1,1
679,2,20,19,1,1
589,2,16,43,1,1
672,2,14,51,0,1
609,0,17,55,1,1
303,4,15,59,0,1
459,4,19,25,0,1
578,2,14,53,1,1
418,2,15,52,1,1
689,3,12,50,0,1
829,2,9,72,0,1
782,1,14,58,0,1
567,0,19,44,0,1
823,4,24,61,0,1
622,1,17,38,1,1
549,2,14,64,0,1
507,2,27,50,0,1
554,2,16,55,0,1
541,2,24,16,1,1
625,2,17,40,0,1
624,3,11,75,1,1
600,2,16,49,0,1
665,1,23,64,1,1
778,4,15,63,0,1
742,4,11,70,0,1
377,1,13,65,1,1
216,1,15,47,0,0
740,3,14,54,0,1
394,5,14,39,0,1
566,3,20,49,0,1
424,2,11,23,0,1
329,2,15,25,1,1
681,4,17,41,0,1
713,1,7,52,1,1
513,1,19,51,0,1
211,2,17,46,0,1
518,4,12,26,0,1
658,0,14,36,0,1
378,2,15,60,0,1
627,2,8,74,0,1
597,3,11,48,0,1
686,3,23,26,0,1
617,2,13,80,0,1
454,0,18,40,0,0
779,3,11,61,0,1
576,4,19,53,0,1
595,4,14,58,0,1
460,4,18,41,0,1
533,0,15,45,0,0
467,2,18,51,0,1
574,1,17,35,0,1
856,3,12,61,0,1
394,5,14,51,1,1
357,0,17,63,0,0
820,1,18,47,0,1
568,2,11,55,0,1
499,3,20,47,0,1
755,1,20,46,0,1
509,3,17,28,0,1
873,2,20,61,1,1
701,3,9,48,0,1
526,2,13,69,0,1
923,2,16,59,1,1
509,5,10,33,0,1
711,1,22,27,0,1
644,2,19,61,1,1
795,1,19,52,0,1
834,3,17,52,0,1
604,1,23,83,1,1
486,3,24,59,1,1
668,4,18,64,0,1
498,5,16,57,0,1
902,3,18,62,0,1
620,2,20,38,1,1
545,1,17,41,0,1
627,1,20,76,0,0
397,2,13,46,0,1
454,2,10,70,0,1
780,3,17,41,0,1
501,1,20,41,0,1
442,1,10,68,0,0
680,2,21,41,0,1
777,0,24,43,1,1
707,1,19,44,0,1
749,2,11,56,0,1
486,2,16,42,0,1
386,4,14,53,0,1
825,1,15,62,1,1
551,4,18,53,0,1
562,1,17,47,0,1
799,2,17,88,0,1
683,3,19,73,1,1
668,4,11,55,0,1
924,0,12,10,0,1
503,4,17,62,0,1
739,3,13,46,1,1
608,5,14,40,0,1
640,2,17,54,0,1
829,3,16,53,0,1
676,2,14,59,0,1
680,2,12,56,1,1
760,1,12,76,1,1
545,2,11,50,0,1
474,0,17,76,1,0
443,1,12,66,1,1
305,2,20,64,1,1
908,0,11,60,0,1
434,3,15,67,1,1
566,0,10,44,0,0
558,2,15,53,0,1
646,4,19,28,0,1
722,2,20,74,1,1
729,0,24,56,0,1
512,0,17,85,1,0
574,2,11,64,0,1
642,2,24,50,1,1
562,1,24,58,0,1
841,0,19,54,0,1
673,5,20,66,1,1
710,3,8,34,0,1
699,0,13,48,1,1
776,2,18,49,1,1
627,2,21,47,1,1
405,0,13,52,1,1
659,2,20,72,0,1
502,4,11,22,1,1
520,6,11,30,0,1
687,2,17,62,0,1
785,1,12,40,0,1
603,3,19,24,1,1
646,3,26,42,1,1
855,2,16,70,1,1
636,0,15,42,0,1
990,3,8,45,0,1
684,1,15,25,1,1
335,0,10,58,0,0
713,1,14,46,0,1
657,2,24,49,0,1
793,3,9,61,0,1
700,4,15,40,1,1
579,2,14,61,0,1
416,1,18,73,0,0
568,5,13,51,0,1
472,1,18,53,0,1
512,3,20,70,0,1
688,2,9,54,0,1
850,2,17,37,0,1
659,4,13,69,1,1
420,1,20,59,0,0
666,1,17,24,0,1
779,2,18,71,1,1
508,1,17,51,0,1
579,1,6,40,1,1
602,4,12,27,1,1
482,0,21,54,1,1
697,4,11,55,1,1
581,1,16,49,1,1
662,1,14,43,1,1
466,1,9,38,0,1
534,1,14,76,0,0
708,2,12,55,0,1
544,3,15,55,1,1
859,3,14,76,0,1
540,1,12,54,0,1
633,4,18,36,0,1
739,4,22,50,1,1
387,2,11,59,1,1
335,3,14,74,0,1
371,2,15,32,0,1
789,5,17,48,1,1
517,1,15,48,0,1
983,1,11,64,0,1
515,3,15,58,0,1
627,2,14,60,0,1
831,1,12,22,1,1
900,0,18,39,1,1
909,2,21,55,0,1
781,2,21,57,0,1
753,5,21,52,0,1
688,4,12,72,0,1
716,3,20,55,0,1
517,3,14,27,0,1
477,5,12,55,0,1
599,1,15,40,0,1
574,3,13,55,1,1
532,1,19,22,1,1
704,4,12,37,1,1
743,5,16,70,0,1
613,2,19,59,1,1
821,2,17,70,1,1
428,3,16,47,1,1
570,2,13,70,0,1
492,3,11,40,1,1
320,1,13,55,0,0
587,1,25,54,0,1
581,1,14,72,0,0
827,3,15,15,1,1
694,0,15,54,1,1
446,4,10,66,0,1
878,2,15,34,0,1
783,2,17,42,0,1
687,3,15,27,1,1
566,0,15,57,0,0
456,3,18,43,0,1
544,2,19,44,0,1
763,1,13,70,0,1
882,3,16,53,0,1
831,3,10,21,0,1
526,3,10,54,0,1
432,2,11,35,0,1
621,3,15,36,0,1
334,1,13,32,0,1
648,1,9,51,0,1
577,3,19,41,0,1
530,0,16,42,1,1
360,1,12,59,0,0
677,1,12,66,0,1
520,2,20,28,1,1
424,3,15,11,0,1
169,3,13,54,0,1
595,4,15,23,0,1
865,2,11,29,1,1
849,3,18,42,0,1
531,2,13,62,0,1
509,6,15,68,0,1
670,5,18,40,0,1
450,0,14,38,0,0
645,1,18,33,0,1
714,0,9,49,0,1
784,0,17,46,0,1
584,2,15,36,0,1
569,1,22,70,0,1
468,1,12,7,0,1
475,0,17,42,0,0
566,4,14,67,1,1
655,3,5,36,0,1
737,1,17,75,0,1
479,2,13,43,0,1
823,2,18,58,0,1
559,3,14,55,0,1
596,1,16,55,0,1
487,0,11,53,1,1
236,1,15,29,0,1
732,1,10,51,0,1
710,0,17,64,0,0
557,3,21,70,1,1
610,4,12,58,0,1
677,2,16,10,0,1
365,1,14,41,0,1
520,1,21,42,0,1
719,4,20,21,0,1
411,1,18,55,0,1
644,2,20,57,0,1
396,1,11,64,0,0
669,3,16,43,0,1
594,2,14,48,0,1
357,1,17,56,1,1
774,2,24,41,1,1
489,0,17,17,0,1
478,4,8,42,0,1
630,1,21,33,0,1
772,1,21,51,0,1
447,3,8,64,1,1
609,1,18,26,0,1
664,2,18,35,0,1
703,3,20,67,1,1
626,3,13,58,1,1
544,1,14,59,0,1
475,1,17,54,1,1
612,0,11,52,0,0
439,0,15,40,1,1
161,2,16,37,1,1
665,3,12,47,0,1
735,2,21,85,1,1
245,2,17,43,0,1
448,2,8,33,1,1
692,5,12,73,1,1
908,4,13,51,1,1
603,2,23,61,0,1
490,0,15,51,0,0
572,2,16,59,0,1
806,2,10,87,0,1
503,2,16,29,0,1
480,3,24,68,1,1
527,3,15,35,0,1
457,1,13,62,0,0
618,2,10,31,0,1
843,2,16,54,1,1
648,1,6,57,0,1
562,3,20,41,1,1
556,0,15,40,1,1
365,0,10,67,0,0
732,0,14,39,0,1
588,0,15,32,1,1
572,2,15,39,0,1
1078,0,12,62,0,1
644,5,19,52,0,1
487,2,15,80,0,1
536,1,18,45,1,1
772,0,15,50,0,1
616,2,14,36,0,1
384,0,9,24,0,1
737,4,13,44,0,1
499,3,11,24,1,1
880,3,17,50,1,1
762,1,18,39,0,1
532,1,23,49,0,1
792,2,17,63,1,1
610,1,14,34,0,1
727,2,17,65,1,1
672,1,14,55,1,1
473,1,15,47,0,1
503,0,15,48,0,0
754,2,13,70,0,1
549,3,9,23,0,1
539,0,14,50,0,0
456,2,10,61,1,1
663,1,22,54,0,1
909,3,18,41,1,1
439,3,5,83,1,1
603,0,21,57,0,0
811,1,16,47,0,1
588,3,21,50,0,1
667,2,11,22,0,1
440,2,20,55,0,1
664,0,12,48,0,1
571,1,16,56,0,1
747,1,21,30,1,1
778,3,19,17,0,1
988,1,16,41,1,1
686,0,19,68,1,1
648,2,17,53,0,1
629,3,18,54,0,1
547,2,20,25,1,1
650,2,14,52,1,1
555,2,11,39,0,1
625,2,18,69,0,1
797,3,20,40,0,1
449,3,17,52,0,1
770,3,18,64,0,1
797,5,15,16,0,1
582,1,19,44,0,1
281,2,15,46,0,1
508,1,15,47,1,1
794,1,10,47,1,1
596,2,13,37,1,1
450,3,23,36,0,1
524,5,9,27,0,1
726,3,14,58,1,1
682,1,16,42,1,1
564,4,12,59,1,1
544,1,11,44,1,1
541,1,15,39,0,1
461,2,13,69,1,1
842,0,7,31,0,1
551,3,10,37,0,1
782,2,10,44,1,1
828,1,14,50,0,1
749,3,8,54,1,1
535,2,17,54,0,1
660,0,12,19,0,1
596,1,8,25,0,1
464,3,23,58,1,1
648,2,17,63,0,1
423,1,13,44,0,1
778,2,11,52,1,1
530,3,23,60,0,1
630,3,20,45,0,1
642,1,15,58,1,1
561,1,14,61,0,1
688,3,13,48,0,1
528,4,11,30,1,1
730,0,16,34,0,1
398,5,10,69,1,1
618,6,13,46,1,1
890,0,10,63,0,1
449,3,21,50,0,1
498,0,17,59,0,0
677,3,10,62,0,1
626,4,17,54,0,1
652,1,12,14,0,1
673,3,26,63,0,1
695,5,24,55,1,1
766,3,17,65,1,1
661,4,12,63,1,1
563,2,14,28,0,1
700,2,15,31,0,1
884,3,19,44,0,1
580,2,15,75,1,1
453,4,14,30,1,1
766,3,15,38,1,1
581,2,14,32,1,1
274,2,14,50,0,1
727,2,17,55,1,1
519,0,24,47,0,0
586,1,4,69,1,1
649,2,13,45,0,1
628,4,17,49,0,1
706,0,22,35,0,1
534,4,11,54,0,1
676,2,6,59,0,1
561,2,22,34,0,1
710,2,12,71,0,1
692,1,12,65,1,1
459,1,15,72,0,0
762,0,12,77,0,0
519,3,12,41,0,1
721,2,16,48,0,1
655,0,16,54,0,0
875,3,12,54,0,1
566,2,15,53,0,1
547,3,13,57,0,1
597,4,18,49,0,1
554,2,20,58,1,1
719,0,12,38,1,1
357,1,16,64,0,0
441,4,18,49,1,1
439,2,23,67,0,1
742,2,8,45,0,1
856,3,10,47,1,1
584,1,15,33,0,1
574,2,19,59,0,1
610,2,14,49,0,1
774,1,15,53,1,1
460,4,9,45,0,1
635,0,14,52,1,1
746,0,21,49,0,1
675,5,17,58,0,1
628,1,18,53,0,1
750,2,13,41,1,1
194,4,15,58,1,1
701,2,12,29,0,1
501,5,17,48,0,1
325,1,22,48,0,1
676,1,9,65,0,1
806,1,12,55,0,1
579,3,16,76,0,1
742,2,22,55,1,1
841,2,23,53,1,1
797,1,15,49,0,1
845,2,17,38,1,1
711,2,10,49,1,1
611,1,17,20,0,1
359,2,17,42,1,1
563,0,15,64,0,0
473,1,22,58,0,1
925,1,17,39,0,1
573,1,9,49,0,1
618,4,11,48,0,1
682,1,14,45,0,1
606,3,20,49,0,1
854,2,20,34,0,1
506,2,20,26,1,1
629,1,12,37,1,1
488,3,13,63,1,1
401,2,17,50,0,1
508,3,18,44,0,1
594,1,15,41,0,1
535,2,21,49,0,1
496,2,17,45,1,1
389,2,8,49,1,1
587,2,16,65,0,1
374,3,17,62,0,1
714,1,14,41,0,1
612,3,15,66,1,1
381,0,17,53,1,1
553,7,15,49,0,1
487,4,16,31,1,1
647,3,13,34,0,1
801,1,13,55,1,1
318,1,7,72,1,0
617,2,13,79,0,1
575,1,17,50,1,1
700,1,17,47,0,1
631,7,12,52,0,1
487,2,14,64,0,1
552,2,14,37,0,1
480,1,13,55,0,1
761,2,15,48,1,1
603,3,14,47,0,1
885,2,12,58,0,1
590,3,16,27,0,1
493,1,9,66,1,1
372,1,17,30,0,1
329,3,20,13,1,1
362,2,12,51,0,1
640,2,16,42,0,1
676,5,7,60,0,1
362,2,14,31,0,1
734,1,20,42,1,1
527,1,17,20,1,1
622,3,12,39,0,1
841,3,21,24,0,1
734,1,14,32,1,1
559,1,12,39,0,1
466,1,18,36,0,1
277,1,13,44,0,0
492,2,16,68,0,1
568,3,10,12,0,1
451,1,17,71,0,0
580,4,18,79,0,1
611,0,15,65,1,1
566,4,14,30,0,1
502,2,9,74,0,1
625,3,10,53,1,1
666,5,19,57,0,1
436,2,11,45,0,1
811,0,20,25,0,1
585,1,17,79,1,1
602,1,26,39,0,1
706,3,16,45,0,1
634,2,16,41,0,1
742,0,19,53,0,1
643,5,18,44,0,1
508,1,8,26,0,1
654,2,10,49,1,1
428,1,10,60,0,0
616,4,14,52,1,1
595,4,18,10,0,1
568,5,9,47,0,1
580,3,13,23,0,1
317,0,19,38,1,1
517,2,26,35,1,1
613,0,10,52,0,0
623,3,13,42,0,1
445,3,16,43,0,1
789,1,14,64,1,1
470,3,13,35,0,1
745,4,10,50,0,1
664,3,20,56,0,1
503,1,13,40,0,1
866,2,13,55,1,1
420,3,17,68,0,1
737,2,13,43,0,1
750,3,8,56,1,1
499,2,16,34,1,1
808,2,19,55,0,1
562,3,30,54,0,1
643,1,18,41,0,1
639,4,15,56,1,1
579,2,13,49,0,1
721,3,12,52,0,1
719,2,17,62,1,1
337,3,17,52,0,1
795,3,17,45,0,1
350,3,11,37,0,1
754,4,11,75,0,1
769,1,19,68,0,1
436,2,15,52,0,1
538,1,16,47,0,1
434,1,17,70,0,0
567,2,19,25,1,1
553,2,19,66,0,1
716,1,9,68,0,1
796,1,17,59,1,1
809,3,18,30,0,1
515,3,14,75,1,1
568,2,14,67,1,1
347,5,16,38,0,1
479,2,10,78,0,0
744,1,21,41,0,1
842,0,12,37,1,1
414,1,14,69,0,0
511,5,17,73,1,1
596,3,21,43,0,1
642,0,10,50,0,0
478,0,15,46,0,0
663,2,14,54,1,1
528,2,20,23,0,1
597,0,17,37,0,1
681,0,9,55,1,1
600,3,14,60,0,1
534,4,16,35,0,1
583,3,19,64,1,1
586,0,11,24,0,1
544,1,21,43,0,1
561,2,10,24,0,1
839,4,21,54,1,1
684,2,16,57,0,1
555,2,18,41,0,1
704,1,8,62,0,1
549,1,13,64,0,1
775,6,12,59,1,1
655,2,11,51,0,1
583,2,8,50,0,1
667,6,15,68,1,1
364,1,18,52,0,1
430,2,12,27,0,1
420,2,15,53,0,1
621,1,20,39,0,1
859,2,16,56,0,1
934,1,11,38,0,1
695,3,18,63,0,1
675,1,11,31,0,1
329,2,11,52,1,1
518,1,16,28,1,1
481,3,15,39,0,1
506,1,17,33,0,1
574,2,10,31,0,1
529,1,19,39,1,1
303,2,10,66,1,1
712,3,18,34,0,1
439,3,13,56,0,1
635,4,11,39,0,1
911,1,19,54,0,1
462,2,15,42,0,1
220,2,9,42,1,1
557,4,15,44,1,1
765,1,15,55,0,1
893,3,8,74,0,1
415,1,19,24,0,1
674,4,19,23,0,1
530,1,12,66,0,0
584,3,9,57,0,1
996,5,13,41,1,1
374,1,9,62,0,0
638,5,13,51,0,1
670,1,8,61,0,1
762,0,19,66,0,0
614,2,20,37,1,1
646,2,12,68,1,1
541,4,14,42,1,1
640,1,21,52,0,1
548,6,13,59,1,1
693,1,16,47,1,1
544,1,12,51,0,1
656,3,15,22,1,1
595,3,18,74,0,1
768,3,12,52,0,1
592,3,18,26,0,1
334,1,18,91,0,0
789,3,16,14,0,1
464,1,17,50,0,1
501,4,14,54,0,1
510,0,12,39,0,1
806,1,12,34,0,1
279,1,8,33,0,1
1070,0,18,41,0,1
758,2,18,53,0,1
633,1,18,50,0,1
591,4,15,39,0,1
642,0,11,54,0,0
678,3,14,27,0,1
696,9,14,44,0,1
683,3,16,57,0,1
613,0,13,63,1,1
570,3,16,55,0,1
577,0,17,41,0,1
570,2,16,82,0,1
770,4,18,78,0,1
689,3,22,53,1,1
158,4,12,48,0,1
698,1,12,20,0,1
629,2,11,77,0,1
597,5,7,58,1,1
541,1,15,62,0,1
768,2,30,65,0,1
742,0,13,59,0,0
484,1,17,28,0,1
661,2,16,55,0,1
454,2,15,41,0,1
393,4,13,60,0,1
505,0,13,59,0,0
729,5,14,75,1,1
742,1,7,40,0,1
676,0,21,18,0,1
708,1,12,44,1,1
677,0,17,72,0,0
503,1,20,14,0,1
664,1,22,71,0,1
720,5,11,50,0,1
713,2,13,62,0,1
778,2,7,71,1,1
706,0,20,75,0,0
652,2,22,34,0,1
760,1,18,23,0,1
596,1,18,67,0,1
467,5,11,60,0,1
575,3,14,74,0,1
488,2,21,48,1,1
498,4,16,29,0,1
578,0,17,52,1,1
481,3,16,68,0,1
553,1,14,45,1,1
315,4,17,43,0,1
631,1,11,37,0,1
600,4,21,67,1,1
477,2,14,35,0,1
698,3,14,44,1,1
740,2,14,15,1,1
358,1,18,28,0,1
485,1,13,62,0,0
484,2,11,36,0,1
459,0,20,32,0,1
724,1,20,54,0,1
570,0,9,49,0,0
560,1,12,40,1,1
299,4,13,46,1,1
695,3,15,64,0,1
414,0,15,56,1,0
608,2,22,47,0,1
641,3,16,63,0,1
804,1,14,39,0,1
403,0,19,56,0,0
147,3,14,48,0,1
627,1,15,47,1,1
870,1,18,46,0,1
785,3,18,32,0,1
631,0,11,66,0,0
526,4,13,56,0,1
721,1,15,56,1,1
453,4,12,70,0,1
671,3,21,54,0,1
675,2,16,45,0,1
759,2,16,36,1,1
1013,1,27,36,0,1
658,0,16,70,0,0
523,1,9,79,0,0
596,1,17,36,1,1
334,3,15,44,1,1
495,0,14,42,1,1
538,2,13,32,0,1
521,2,9,55,1,1
622,4,12,39,0,1
476,2,16,85,0,0
768,0,16,57,0,1
600,2,10,48,0,1
598,2,17,65,0,1
550,4,12,62,0,1
623,2,22,47,0,1
723,1,9,48,0,1
469,4,9,79,0,1
501,4,21,34,0,1
554,2,6,36,0,1
398,0,10,21,0,1
477,3,15,58,0,1
528,2,16,44,0,1
731,1,18,74,0,1
639,2,13,52,0,1
629,1,19,39,0,1
727,3,13,47,0,1
579,1,13,54,0,1
658,1,18,41,0,1
584,4,16,50,0,1
639,0,13,69,0,0
512,5,13,50,1,1
234,4,12,28,0,1
579,1,12,57,0,1
813,4,19,61,0,1
738,0,8,46,0,1
744,1,17,56,0,1
785,1,17,33,1,1
613,2,16,28,1,1
629,0,9,51,1,1
507,5,16,52,0,1
552,4,15,30,1,1
692,0,13,40,0,1
780,1,26,72,0,1
579,0,14,58,0,0
532,1,18,62,0,1
600,3,17,51,0,1
690,3,18,50,1,1
383,2,9,56,0,1
255,3,21,35,0,1
517,2,14,67,0,1
416,0,15,46,1,1
523,2,16,33,0,1
577,0,17,61,1,1
532,2,15,61,0,1
817,2,11,55,0,1
649,1,30,45,0,1
645,3,14,54,0,1
693,1,19,39,0,1
429,1,24,41,0,1
755,2,11,54,0,1
588,0,15,57,0,0
700,1,16,47,0,1
439,2,21,60,0,1
366,1,13,66,0,0
722,1,20,61,0,1
656,2,22,74,0,1
464,4,13,58,0,1
469,3,17,28,1,1
768,1,5,50,0,1
421,1,17,21,0,1
846,4,17,48,0,1
464,1,13,72,0,0
695,3,25,39,0,1
550,1,20,55,0,1
690,0,14,56,0,0
518,4,19,57,0,1
575,1,16,61,0,1
606,2,16,62,0,1
449,0,9,63,1,0
711,3,8,52,1,1
523,3,14,51,1,1
565,1,14,71,1,1
450,0,21,54,0,0
215,0,21,56,0,0
571,1,17,51,0,1
961,4,10,49,0,1
717,1,20,67,0,1
597,4,21,42,0,1
560,2,17,62,0,1
603,1,16,41,0,1
682,1,16,57,0,1
422,5,12,38,1,1
767,1,16,64,0,1
707,4,18,39,1,1
707,1,12,31,1,1
665,0,17,35,0,1
602,1,5,47,0,1
700,5,17,38,1,1
688,3,10,75,0,1
546,2,20,55,0,1
513,0,16,62,1,1
615,1,10,64,0,1
832,4,13,0,1,1
414,1,12,43,0,1
379,2,17,45,1,1
624,1,13,58,0,1
607,0,15,45,0,1
626,0,13,40,1,1
636,1,19,42,1,1
566,0,17,56,0,0
823,6,17,88,0,1
359,2,13,61,1,1
475,2,12,58,0,1
584,0,20,17,0,1
353,5,18,34,1,1
573,1,16,60,0,1
849,3,16,53,0,1
603,3,16,54,0,1
634,3,18,61,0,1
410,3,16,51,0,1
507,1,21,78,1,1
543,3,17,60,1,1
552,1,19,60,0,1
792,1,13,41,0,1
683,2,13,68,0,1
433,5,12,68,0,1
636,1,18,61,0,1
674,0,14,27,1,1
771,1,14,45,0,1
837,1,13,58,1,1
447,6,18,65,0,1
478,2,17,26,0,1
411,2,19,68,1,1
564,0,14,43,1,1
669,4,9,80,1,1
748,4,14,71,0,1
588,4,13,32,0,1
552,3,15,75,0,1
622,4,23,52,0,1
474,1,13,61,1,1
913,3,15,28,0,1
358,4,22,52,1,1
627,1,16,36,1,1
903,1,15,27,1,1
601,2,11,46,0,1
571,2,13,53,0,1
546,2,12,78,1,1
572,1,9,43,0,1
805,2,22,50,0,1
268,1,10,46,0,0
830,2,20,50,0,1
386,2,13,67,0,1
560,2,12,34,1,1
535,4,17,65,0,1
688,3,11,57,0,1
360,1,25,60,0,0
669,4,18,28,0,1
903,0,12,51,0,1
395,1,10,71,0,0
628,2,16,50,0,1
500,2,12,66,1,1
663,4,14,28,1,1
602,1,14,46,0,1
503,1,21,54,1,1
673,1,14,60,1,1
870,3,15,16,0,1
571,6,15,72,1,1
707,3,9,67,1,1
406,2,12,50,0,1
456,3,17,47,0,1
670,2,12,38,0,1
822,1,11,18,0,1
653,2,9,39,0,1
553,0,12,27,0,1
599,2,25,69,0,1
412,1,16,35,1,1
690,1,21,35,0,1
732,1,11,63,0,1
532,1,14,44,0,1
529,0,21,56,0,0
639,2,16,51,0,1
534,2,19,61,0,1
590,3,11,41,0,1
914,3,20,52,1,1
562,3,16,35,0,1
546,3,15,60,0,1
502,3,10,70,0,1
711,3,15,69,0,1
572,3,12,85,1,1
502,4,16,64,0,1
798,0,12,52,0,1
812,0,17,32,0,1
509,1,21,35,0,1
320,1,10,58,1,1
751,3,16,77,1,1
497,2,10,68,0,1
718,5,15,34,0,1
304,3,10,-10,1,1
733,1,24,62,0,1
418,0,20,45,0,0
709,2,9,45,0,1
602,0,23,53,0,0
456,6,12,70,0,1
538,5,17,63,0,1
702,3,17,46,0,1
615,2,12,58,0,1
687,4,22,60,1,1
896,4,12,18,1,1
365,0,12,45,0,0
842,1,20,65,1,1
615,2,14,44,0,1
465,1,12,28,1,1
400,1,18,70,1,1
571,2,14,50,0,1
738,3,14,22,1,1
580,1,16,57,0,1
826,2,13,54,0,1
382,1,12,40,0,1
598,4,13,67,0,1
412,1,14,47,1,1
654,2,18,52,0,1
733,1,14,63,1,1
536,0,14,54,1,1
209,1,15,31,1,1
629,0,14,38,0,1
665,1,7,40,0,1
660,4,10,50,0,1
785,0,14,52,0,1
439,2,13,17,0,1
702,3,14,51,0,1
778,2,12,52,0,1
333,1,11,54,0,0
647,2,10,18,1,1
524,3,16,34,0,1
587,1,13,63,0,1
652,2,27,53,1,1
526,4,11,54,0,1
498,1,19,31,0,1
605,0,10,42,0,1
436,7,14,45,0,1
437,2,11,44,0,1
701,1,11,38,0,1
427,1,19,21,0,1
699,2,14,43,0,1
669,3,16,47,0,1
341,4,16,65,0,1
498,3,8,47,1,1
779,2,17,44,0,1
452,6,13,51,0,1
530,4,17,44,0,1
669,1,18,46,0,1
717,3,15,51,0,1
562,1,15,66,0,1
510,1,14,34,0,1
813,3,17,67,0,1
860,2,16,49,1,1
746,1,13,53,0,1
612,2,13,50,1,1
478,6,16,71,1,1
475,1,19,52,1,1
678,3,11,43,0,1
662,1,17,72,0,1
810,2,16,61,1,1
697,0,14,52,0,1
374,1,18,69,1,1
757,2,10,48,0,1
450,2,6,45,0,1
542,2,18,50,0,1
637,1,16,44,0,1
899,2,17,54,0,1
1066,2,14,32,1,1
691,2,20,34,1,1
572,0,9,38,0,1
680,3,12,51,0,1
733,2,18,54,0,1
551,2,15,34,0,1
869,3,12,40,1,1
634,1,12,49,1,1
674,1,11,53,1,1
699,2,13,44,1,1
663,3,15,34,0,1
725,1,8,23,0,1
507,3,13,16,0,1
516,3,12,44,0,1
434,1,18,62,1,1
665,1,18,33,1,1
716,2,11,33,1,1
668,0,13,50,0,1
